,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4263,FDN44,OUT035,3568.0222000000003
4264,DRC01,OUT049,965.6763199999999
4265,NCK30,OUT046,3925.0907399999996
4266,FDU39,OUT013,834.1142400000001
4267,FDB49,OUT013,1750.78768
4268,FDS12,OUT045,4078.025
4269,FDR57,OUT018,2917.8685
4270,FDX22,OUT027,6270.37124
4271,FDC60,OUT013,1987.0800999999997
4272,NCE42,OUT049,3235.9877399999996
4273,NCK42,OUT049,2847.22712
4274,DRE01,OUT017,4422.9094000000005
4275,FDE57,OUT018,1515.8268600000004
4276,DRK59,OUT019,579.11284
4277,FDB10,OUT027,4690.09494
4278,FDQ25,OUT046,2844.09786
4279,FDY26,OUT017,5056.15178
4280,FDG28,OUT049,3732.8077000000003
4281,FDM14,OUT049,1743.5970399999999
4282,NCH29,OUT049,1361.9604800000002
4283,FDD48,OUT049,2249.4053
4284,FDC17,OUT045,3642.85812
4285,DRH49,OUT027,1974.0304200000003
4286,FDN44,OUT018,2256.3962
4287,FDC29,OUT045,2561.13286
4288,DRK01,OUT019,180.69812
4289,FDD48,OUT017,2088.5480199999997
4290,FDB59,OUT013,2589.7622600000004
4291,FDY45,OUT010,477.44518000000005
4292,FDX60,OUT035,1437.5953599999998
4293,FDT09,OUT010,253.33689999999996
4294,DRB24,OUT018,2151.3995400000003
4295,FDL13,OUT035,3574.14756
4296,FDN16,OUT035,1860.64468
4297,FDK57,OUT013,2094.87312
4298,FDO22,OUT027,1898.7284400000003
4299,FDC57,OUT010,522.7195800000001
4300,FDZ13,OUT027,1541.4601599999996
4301,FDW27,OUT013,2622.1867199999997
4302,FDX10,OUT049,626.45122
4303,FDY08,OUT018,1585.0700600000002
4304,FDA49,OUT017,1469.6203400000002
4305,FDC32,OUT018,1436.33034
4306,FDO04,OUT035,881.5192
4307,NCZ54,OUT013,2129.76104
4308,FDY40,OUT045,606.67696
4309,FDW36,OUT045,1398.4463199999998
4310,FDE11,OUT017,5136.91332
4311,DRE37,OUT045,2605.74146
4312,NCK19,OUT017,3126.13074
4313,FDT19,OUT035,2314.18764
4314,FDE56,OUT045,963.1462799999999
4315,FDZ57,OUT010,226.37199999999999
4316,FDB35,OUT035,2220.24326
4317,FDF09,OUT010,105.06324000000002
4318,FDO34,OUT046,3321.4764600000003
4319,FDA55,OUT046,4641.42496
4320,NCM18,OUT035,1524.28252
4321,FDJ20,OUT019,239.48826000000003
4322,DRQ35,OUT019,274.04328
4323,FDG02,OUT013,2387.42564
4324,NCU29,OUT018,1895.59918
4325,FDL27,OUT027,1649.91898
4326,NCA54,OUT035,2280.89764
4327,FDJ32,OUT035,1520.75378
4328,FDB21,OUT019,435.83268
4329,FDR46,OUT035,2490.9575400000003
4330,FDZ32,OUT046,1727.0852
4331,DRF36,OUT017,3201.36614
4332,NCU54,OUT017,3838.6033200000006
4333,NCI31,OUT017,641.36514
4334,DRA59,OUT035,2666.7953199999997
4335,NCC55,OUT045,912.6786399999999
4336,FDE44,OUT018,550.6166000000001
4337,NCN26,OUT018,1749.7224
4338,FDC11,OUT049,1059.82044
4339,FDV24,OUT035,1425.4778000000001
4340,FDR40,OUT019,192.14988
4341,NCQ17,OUT049,2655.3435599999993
4342,FDC46,OUT045,3046.3679
4343,NCM18,OUT046,1402.8406
4344,FDK16,OUT046,1165.34974
4345,FDI28,OUT017,985.85006
4346,FDS11,OUT018,2291.7501800000005
4347,DRD13,OUT046,988.91274
4348,FDL36,OUT035,1313.42366
4349,FDI27,OUT013,754.7508799999999
4350,FDJ53,OUT019,242.15146
4351,FDS44,OUT045,4596.816359999999
4352,FDE28,OUT046,3435.6611600000006
4353,FDQ33,OUT018,1925.56018
4354,FDB37,OUT017,4589.55914
4355,FDQ31,OUT045,1363.62498
4356,NCQ05,OUT046,1823.0935599999998
4357,FDE10,OUT013,2317.25032
4358,FDF38,OUT017,752.82006
4359,FDE50,OUT019,637.8363999999999
4360,DRG37,OUT010,347.14812
4361,NCH06,OUT049,3454.56988
4362,FDY14,OUT045,4272.30544
4363,FDO27,OUT017,2014.97712
4364,FDQ19,OUT049,2191.0146400000003
4365,FDZ26,OUT019,596.15732
4366,FDN51,OUT013,5503.30306
4367,FDK20,OUT035,2465.6571400000003
4368,FDD40,OUT018,2709.0070400000004
4369,DRI25,OUT018,737.1071800000001
4370,FDH56,OUT017,1752.58534
4371,FDI36,OUT027,4959.144720000001
4372,DRH11,OUT018,682.6447400000001
4373,NCV18,OUT017,1907.5169999999998
4374,DRI01,OUT049,2705.1454000000003
4375,DRE48,OUT049,3053.75828
4376,FDS51,OUT035,838.1090399999999
4377,FDM38,OUT017,712.53916
4378,FDB60,OUT027,3324.6057199999996
4379,FDY58,OUT035,4957.4802199999995
4380,FDY22,OUT045,2176.8331
4381,FDF11,OUT027,6295.60506
4382,FDZ51,OUT035,1437.7285200000001
4383,FDQ45,OUT017,3858.2444200000004
4384,FDF17,OUT035,3243.3115399999997
4385,NCF31,OUT027,3225.0686200000005
4386,FDA37,OUT013,1359.8965
4387,FDO51,OUT046,688.63694
4388,FDF34,OUT013,2986.4459
4389,FDD57,OUT018,1473.14908
4390,FDO37,OUT046,6109.84686
4391,FDR49,OUT049,821.6637800000001
4392,FDS39,OUT049,1445.5849599999997
4393,FDI48,OUT027,1291.11936
4394,DRM35,OUT049,3983.1485000000002
4395,FDV57,OUT035,3748.0545200000006
4396,FDZ55,OUT013,2251.9353400000005
4397,FDI28,OUT035,1319.74876
4398,FDS21,OUT045,857.61698
4399,FDT34,OUT013,1279.6676
4400,DRI25,OUT035,1033.12186
4401,FDT47,OUT010,197.67602
4402,DRH39,OUT045,1770.8948400000002
4403,NCD54,OUT045,1712.2378600000004
4404,FDU16,OUT027,2374.17622
4405,NCW29,OUT045,2151.5327
4406,FDV25,OUT027,6541.95106
4407,FDM56,OUT035,1336.3937599999997
4408,FDZ04,OUT027,1636.13692
4409,FDG59,OUT019,91.14802
4410,FDI56,OUT045,1183.4595000000002
4411,FDS33,OUT035,1304.43536
4412,FDC23,OUT049,3051.29482
4413,FDT11,OUT049,3895.1297399999994
4414,FDG17,OUT045,4657.40416
4415,FDZ44,OUT045,1320.14824
4416,FDJ52,OUT013,2065.6445
4417,DRI23,OUT046,2176.3004599999995
4418,DRE15,OUT010,186.49058000000002
4419,NCF07,OUT013,1976.2941400000004
4420,NCR29,OUT049,750.4897599999999
4421,FDE44,OUT019,147.27496
4422,FDT23,OUT035,1381.80132
4423,NCG06,OUT017,2842.7662600000003
4424,NCU41,OUT010,664.6015600000001
4425,FDH46,OUT017,1428.8733799999998
4426,FDV31,OUT013,2964.6742400000003
4427,NCT41,OUT027,4203.062239999999
4428,FDE22,OUT027,3202.8974800000005
4429,FDC26,OUT045,1446.9165600000001
4430,DRF51,OUT017,576.44964
4431,NCY53,OUT019,214.25444000000002
4432,FDY21,OUT017,4526.174980000001
4433,FDL27,OUT013,1465.6255399999998
4434,FDZ34,OUT049,3417.3516600000003
4435,NCF43,OUT010,523.9180200000001
4436,FDC21,OUT035,1494.0552
4437,FDL26,OUT013,2724.1206999999995
4438,FDT25,OUT010,226.97122
4439,NCR30,OUT046,1441.65674
4440,DRL23,OUT019,189.55326000000002
4441,NCR05,OUT049,2459.39862
4442,NCE19,OUT018,682.17868
4443,FDY07,OUT035,600.0189600000001
4444,FDB10,OUT017,4324.23784
4445,FDP57,OUT013,1336.19402
4446,FDU48,OUT019,170.24506000000002
4447,FDH48,OUT035,928.7244200000001
4448,FDO33,OUT035,1630.47762
4449,NCU29,OUT045,1954.3227399999996
4450,FDW35,OUT046,543.9585999999999
4451,FDH05,OUT010,483.7037
4452,FDP26,OUT049,1585.0034799999999
4453,DRG27,OUT035,840.9719799999999
4454,FDQ33,OUT046,3110.8839200000007
4455,FDH20,OUT010,146.47599999999997
4456,FDV14,OUT046,1138.3848400000002
4457,DRD01,OUT046,900.4279199999999
4458,NCI17,OUT049,1450.7116200000003
4459,FDF39,OUT010,667.1316
4460,FDX37,OUT046,1303.03718
4461,NCX17,OUT035,3575.54574
4462,FDN03,OUT013,4488.69044
4463,NCS41,OUT010,369.9850600000001
4464,FDH34,OUT045,3537.661719999999
4465,NCX53,OUT018,1845.7973400000003
4466,FDY31,OUT046,2153.0640399999997
4467,FDD20,OUT017,2156.1267199999998
4468,FDE51,OUT045,570.0579599999999
4469,FDV27,OUT046,1334.99558
4470,FDF16,OUT035,2706.8098999999997
4471,FDZ02,OUT049,1249.90634
4472,NCK05,OUT045,705.0156200000001
4473,FDM12,OUT027,7197.431159999998
4474,NCA05,OUT018,1470.8853600000002
4475,FDX33,OUT045,2497.54896
4476,FDM25,OUT049,3346.3773800000004
4477,FDE41,OUT018,1264.1544600000002
4478,FDW14,OUT045,1602.2477
4479,NCD30,OUT046,1202.7011200000002
4480,FDB23,OUT010,573.45354
4481,FDF45,OUT046,819.1337399999999
4482,FDW20,OUT017,2129.96078
4483,FDF47,OUT045,2719.32694
4484,NCR05,OUT019,609.34016
4485,DRB01,OUT046,3871.2275199999995
4486,FDE36,OUT013,2641.6280799999995
4487,FDU56,OUT049,3078.25972
4488,FDB23,OUT049,3275.13678
4489,FDN48,OUT049,1305.56722
4490,FDS43,OUT013,3754.1798800000006
4491,NCN05,OUT013,2862.7402599999996
4492,NCL53,OUT049,3040.8417600000002
4493,FDL56,OUT046,1243.6478200000004
4494,FDH17,OUT018,1107.0256599999998
4495,FDP37,OUT046,3064.5442399999997
4496,FDG09,OUT019,639.63406
4497,FDA55,OUT045,5272.070720000001
4498,FDX31,OUT049,4198.7345399999995
4499,FDJ41,OUT045,4446.5453
4500,DRC24,OUT045,2923.06174
4501,FDQ21,OUT035,2105.1264400000005
4502,NCT54,OUT045,1203.7664
4503,FDH08,OUT049,3842.9975999999997
4504,FDY38,OUT018,4193.14182
4505,DRM11,OUT010,472.45168
4506,FDG32,OUT049,3002.2253600000004
4507,NCH18,OUT046,2399.1437200000005
4508,FDI20,OUT035,4995.364240000001
4509,FDA33,OUT018,2079.5597199999997
4510,FDN45,OUT013,2312.1902400000004
4511,FDT45,OUT010,99.67026000000001
4512,FDR32,OUT035,5094.368700000001
4513,FDA48,OUT017,4179.42634
4514,FDN23,OUT017,2280.4315799999995
4515,NCR18,OUT035,636.30506
4516,FDD45,OUT046,1075.5999000000002
4517,FDI22,OUT018,2905.8175199999996
4518,FDT09,OUT013,2405.1359199999997
4519,DRC24,OUT027,3724.0191399999994
4520,FDT39,OUT046,2132.2245
4521,FDX28,OUT045,1125.5349
4522,FDA50,OUT018,1118.8769
4523,FDT33,OUT027,4556.934940000001
4524,FDQ60,OUT049,2615.1292399999993
4525,NCM19,OUT018,2147.3381600000002
4526,FDF40,OUT046,4232.55718
4527,NCI30,OUT035,2937.4430199999997
4528,FDK34,OUT049,3972.1628000000005
4529,FDA38,OUT027,6306.723919999999
4530,FDT02,OUT045,694.9620399999999
4531,FDC11,OUT017,1092.64438
4532,FDD08,OUT046,612.4694199999999
4533,NCS29,OUT046,4768.5927599999995
4534,DRI03,OUT010,519.4571600000002
4535,FDK48,OUT035,1125.13542
4536,FDM52,OUT049,2577.3118000000004
4537,FDP49,OUT035,873.9290799999999
4538,DRA24,OUT046,2389.75594
4539,NCJ43,OUT049,2741.4315
4540,FDE11,OUT045,4559.59814
4541,FDP01,OUT049,1650.91768
4542,FDQ59,OUT018,697.69182
4543,FDA43,OUT019,424.7138200000001
4544,FDL14,OUT017,1892.8028200000003
4545,FDV50,OUT010,272.71168
4546,FDT01,OUT027,5560.22896
4547,NCC42,OUT035,2145.6736600000004
4548,FDO28,OUT046,1605.51012
4549,FDD32,OUT019,203.66822000000002
4550,FDV45,OUT035,3119.67248
4551,NCW17,OUT019,251.3395
4552,NCJ17,OUT027,2173.37094
4553,NCF18,OUT049,3128.79394
4554,FDP01,OUT045,1633.67346
4555,FDH24,OUT045,2558.20334
4556,FDI38,OUT027,6895.890340000001
4557,FDX03,OUT035,441.29223999999994
4558,FDY28,OUT046,2223.4390999999996
4559,FDN34,OUT018,2313.0557799999997
4560,FDJ02,OUT045,2604.01038
4561,FDW40,OUT019,313.79153999999994
4562,FDX03,OUT017,580.77734
4563,FDE17,OUT027,5309.22236
4564,FDT58,OUT046,2949.4939999999997
4565,FDI38,OUT013,3260.9552400000002
4566,FDW22,OUT035,4243.0102400000005
4567,FDS15,OUT027,2765.20056
4568,NCX06,OUT013,3050.76218
4569,DRK47,OUT035,2708.07492
4570,FDC23,OUT027,5444.313179999999
4571,FDM56,OUT010,224.77408
4572,FDP21,OUT046,3395.0473600000005
4573,FDP58,OUT046,2792.09888
4574,FDA27,OUT019,555.67668
4575,FDK41,OUT019,181.89656000000002
4576,NCH42,OUT046,5291.17918
4577,FDG29,OUT045,456.47248
4578,FDW15,OUT018,2064.0465799999997
4579,FDD28,OUT018,587.76824
4580,FDQ37,OUT049,3705.5098999999996
4581,FDC23,OUT035,4118.10616
4582,FDV13,OUT035,1712.03812
4583,FDK33,OUT046,2876.9218
4584,FDO33,OUT013,2102.72956
4585,FDN21,OUT017,3148.4350400000003
4586,NCW06,OUT027,5773.751020000001
4587,FDI38,OUT035,3852.45196
4588,FDC21,OUT027,2189.6830400000003
4589,NCS05,OUT046,1966.3071400000001
4590,NCN53,OUT049,686.0403200000001
4591,FDV40,OUT010,172.50878000000006
4592,FDG60,OUT017,4055.9870200000005
4593,NCY30,OUT027,5891.397879999999
4594,FDM40,OUT045,2534.76718
4595,NCO30,OUT046,2611.6005000000005
4596,FDK10,OUT046,2529.24104
4597,FDM36,OUT045,2323.2425200000002
4598,FDN10,OUT013,2336.9580000000005
4599,FDM46,OUT018,1434.6658400000001
4600,FDX50,OUT049,1793.13256
4601,FDP33,OUT045,3920.0306600000004
4602,FDO12,OUT045,2758.1430800000003
4603,FDC28,OUT013,1699.1216
4604,FDO31,OUT045,963.54576
4605,FDX45,OUT035,2442.4873
4606,FDV21,OUT049,2668.1269199999997
4607,FDH04,OUT049,1333.7305599999997
4608,NCG54,OUT013,3003.0909
4609,FDO13,OUT046,2752.81668
4610,FDA09,OUT027,6463.3200799999995
4611,FDC38,OUT017,1855.85092
4612,NCO42,OUT046,2328.6354999999994
4613,FDL45,OUT049,2095.87182
4614,NCK31,OUT013,877.7241399999999
4615,FDM39,OUT017,3483.1326999999997
4616,FDC22,OUT010,403.60796000000005
4617,FDF46,OUT046,1759.1101800000001
4618,FDQ37,OUT045,3872.1596399999994
4619,FDH41,OUT010,707.7453999999999
4620,FDQ04,OUT046,607.6756600000001
4621,NCQ02,OUT027,4097.799260000001
4622,FDJ57,OUT027,4640.293100000001
4623,NCE07,OUT049,1422.9477599999996
4624,FDE56,OUT013,1024.7993600000002
4625,FDI20,OUT049,5008.28076
4626,FDK36,OUT018,666.99844
4627,FDP08,OUT027,6360.32082
4628,FDF44,OUT017,2496.4836800000003
4629,NCU53,OUT017,2028.1599599999997
4630,FDF47,OUT035,3240.9146599999995
4631,FDS55,OUT010,454.00901999999996
4632,FDZ52,OUT010,216.31841999999997
4633,FDL04,OUT018,1745.19496
4634,NCM26,OUT035,3194.5083999999997
4635,FDX43,OUT049,2633.7050600000002
4636,FDP52,OUT049,3497.8468799999996
4637,DRK49,OUT045,754.4179800000001
4638,FDE38,OUT013,2293.0152000000003
4639,DRF13,OUT035,2825.58862
4640,FDK41,OUT010,174.30644
4641,FDJ04,OUT027,3109.55232
4642,FDZ44,OUT018,1442.3891200000003
4643,FDS11,OUT013,3971.9630599999996
4644,FDA55,OUT049,4419.11434
4645,NCW53,OUT046,3223.4707000000003
4646,FDB49,OUT027,2556.47226
4647,FDD23,OUT017,4132.15454
4648,NCV42,OUT045,1836.6093
4649,NCZ29,OUT018,1664.10052
4650,FDQ26,OUT013,630.91208
4651,FDV08,OUT017,880.72024
4652,FDC53,OUT049,1273.47566
4653,FDV58,OUT010,516.46106
4654,NCP02,OUT019,245.94652000000002
4655,DRI37,OUT045,882.5179
4656,FDQ12,OUT049,3643.45734
4657,FDE33,OUT046,1483.3358199999998
4658,FDX27,OUT045,1720.22746
4659,FDM22,OUT017,804.81904
4660,NCH30,OUT019,299.80974
4661,FDC04,OUT017,3220.74092
4662,FDO38,OUT046,1427.9412600000003
4663,FDV52,OUT027,3232.9916399999993
4664,FDB32,OUT013,1392.98676
4665,FDV43,OUT018,760.4101800000001
4666,FDI24,OUT018,2648.9518799999996
4667,FDR40,OUT017,1252.17006
4668,FDW02,OUT049,2346.2792
4669,FDE44,OUT049,914.01024
4670,FDL38,OUT046,1653.2479799999996
4671,NCT54,OUT010,161.25676
4672,DRJ39,OUT010,541.3619799999999
4673,FDW55,OUT049,3364.08766
4674,DRF13,OUT019,345.08413999999993
4675,NCW17,OUT049,2465.5905599999996
4676,FDP13,OUT035,695.4281
4677,FDS08,OUT018,1861.04416
4678,NCP17,OUT035,1326.6065
4679,NCO53,OUT035,2955.61936
4680,FDH19,OUT045,2890.43754
4681,FDJ04,OUT017,2405.8017200000004
4682,FDG10,OUT049,816.7368600000001
4683,FDA40,OUT010,256.93222000000003
4684,FDI53,OUT045,2201.1348000000003
4685,FDU09,OUT010,144.01254
4686,FDK60,OUT045,1414.825
4687,FDR43,OUT017,571.18982
4688,FDW22,OUT017,4841.76418
4689,DRP47,OUT010,545.15704
4690,DRG48,OUT010,593.0280599999999
4691,FDA14,OUT035,2556.60542
4692,FDU49,OUT013,1671.42432
4693,FDK28,OUT045,5025.59156
4694,FDT19,OUT046,3316.28322
4695,NCQ42,OUT045,2261.32312
4696,FDD03,OUT045,3230.86108
4697,NCM53,OUT013,1587.00088
4698,NCX53,OUT045,2268.64692
4699,FDV14,OUT027,1985.14928
4700,NCZ54,OUT017,3634.2027199999998
4701,FDB39,OUT013,701.0208200000001
4702,DRC24,OUT046,1802.9863999999998
4703,FDY36,OUT013,1351.1079400000003
4704,FDN01,OUT035,2713.4679
4705,DRH25,OUT046,877.1915000000001
4706,FDV08,OUT046,675.6538400000001
4707,NCP53,OUT049,4087.346200000001
4708,FDU52,OUT010,752.4871600000001
4709,NCI42,OUT045,3272.4735799999994
4710,FDZ14,OUT035,2391.7533399999998
4711,FDF11,OUT046,2937.44302
4712,FDQ13,OUT018,1464.02762
4713,FDO32,OUT010,154.33244000000002
4714,DRJ37,OUT018,2408.99756
4715,FDY43,OUT046,2576.1133600000003
4716,NCT41,OUT017,2538.0961800000005
4717,NCV17,OUT045,2067.4421600000005
4718,FDM04,OUT027,1392.2543799999999
4719,DRB48,OUT018,336.16242
4720,FDM24,OUT013,2552.81036
4721,FDT37,OUT049,4813.534259999999
4722,NCO05,OUT010,218.18265999999994
4723,FDL13,OUT046,4334.0251
4724,FDL15,OUT017,2534.16796
4725,FDB11,OUT018,3653.6440799999996
4726,FDL14,OUT019,481.37339999999983
4727,FDY10,OUT019,278.83704
4728,FDJ40,OUT049,2036.2161399999998
4729,NCW18,OUT046,3174.1349199999995
4730,NCY06,OUT013,1940.6072600000002
4731,DRE13,OUT018,1380.3365600000002
4732,FDA26,OUT045,3637.1988200000005
4733,NCE19,OUT010,182.16288000000003
4734,FDE33,OUT035,1450.57846
4735,DRL59,OUT027,823.2617
4736,FDY07,OUT046,576.38306
4737,FDF57,OUT018,2306.7306799999997
4738,FDM58,OUT035,1738.4038
4739,FDP26,OUT027,2712.2694600000004
4740,FDY32,OUT046,2840.16964
4741,FDD51,OUT010,116.98106
4742,FDU22,OUT018,2347.2113199999994
4743,FDZ49,OUT018,3954.91858
4744,NCI42,OUT017,3828.94922
4745,FDT04,OUT027,592.0293599999999
4746,NCU41,OUT045,3743.52708
4747,FDS56,OUT045,1876.0912400000002
4748,NCN42,OUT017,2264.51896
4749,FDK34,OUT046,4465.58718
4750,FDB03,OUT017,4415.186119999999
4751,DRJ25,OUT035,951.82768
4752,FDT25,OUT027,3701.3153600000005
4753,FDN20,OUT013,2900.6908599999997
4754,FDP09,OUT013,3050.8287599999994
4755,FDM20,OUT019,447.15128000000004
4756,NCG55,OUT046,2401.40744
4757,NCP14,OUT045,1826.9551999999999
4758,NCH06,OUT046,3127.7286599999998
4759,FDV52,OUT013,1686.6045600000002
4760,NCL07,OUT035,602.1495199999999
4761,DRJ11,OUT027,3412.62448
4762,DRO59,OUT013,842.7696400000001
4763,FDW15,OUT010,356.80222000000003
4764,NCQ30,OUT035,2657.07464
4765,NCN54,OUT019,186.0911
4766,FDY01,OUT027,2910.34496
4767,FDX39,OUT035,3936.0098600000006
4768,FDH53,OUT027,2592.42546
4769,FDA57,OUT035,768.7326799999998
4770,NCC07,OUT010,220.77928000000003
4771,FDU28,OUT013,2731.9105600000003
4772,FDK36,OUT010,105.5293
4773,FDR36,OUT018,545.1570399999999
4774,NCQ17,OUT035,2850.09006
4775,FDS28,OUT019,168.04792
4776,FDE08,OUT045,2373.9764800000003
4777,FDU22,OUT046,2561.7986600000004
4778,FDG41,OUT045,1497.51736
4779,FDO31,OUT010,167.71502000000004
4780,FDM21,OUT019,437.96324000000004
4781,FDU40,OUT017,2184.8892800000003
4782,FDV36,OUT018,2106.1251399999996
4783,FDT10,OUT027,2004.7237999999998
4784,FDX38,OUT045,747.2939199999998
4785,NCU30,OUT027,3489.25806
4786,NCV06,OUT049,2379.96868
4787,FDT16,OUT035,4636.231720000001
4788,NCP41,OUT027,2579.5089399999997
4789,FDZ56,OUT017,3586.065379999999
4790,FDC22,OUT035,3370.21302
4791,FDU10,OUT035,723.5914399999999
4792,FDS46,OUT045,1766.10108
4793,FDO08,OUT049,2604.54302
4794,NCV42,OUT018,1949.7287199999996
4795,FDP33,OUT035,3974.3599399999994
4796,FDJ12,OUT046,3346.2442200000005
4797,FDH04,OUT045,1593.3925599999998
4798,NCU54,OUT013,3078.4594600000005
4799,FDO36,OUT010,486.63322
4800,FDT37,OUT027,6392.3458
4801,FDD14,OUT010,696.5599599999999
4802,FDA16,OUT013,3962.10922
4803,NCS42,OUT019,212.78968
4804,FDP10,OUT019,226.17226
4805,FDQ28,OUT049,2466.7224199999996
4806,FDK57,OUT010,273.37748
4807,FDK02,OUT013,2441.6883399999997
4808,FDW47,OUT018,1853.78694
4809,NCC42,OUT018,1776.9536199999998
4810,FDQ37,OUT018,3842.13206
4811,FDL40,OUT046,1289.6546000000003
4812,DRE13,OUT010,190.7517
4813,FDQ34,OUT027,2977.1246999999994
4814,NCB54,OUT046,1683.87478
4815,FDS48,OUT049,1961.7796999999998
4816,FDO15,OUT045,1112.28548
4817,NCT30,OUT013,647.0244399999999
4818,FDU49,OUT027,2149.06924
4819,FDE21,OUT046,2545.6197199999997
4820,FDS49,OUT019,273.44406
4821,FDT38,OUT027,1686.67114
4822,FDZ01,OUT045,1813.7723600000002
4823,FDC41,OUT035,1196.64234
4824,DRG13,OUT010,373.1809
4825,NCZ42,OUT018,4018.70222
4826,NCM07,OUT045,1224.4062
4827,NCV17,OUT018,2225.90256
4828,DRK39,OUT035,1560.03598
4829,FDS37,OUT018,1571.48774
4830,FDV12,OUT019,345.68336
4831,NCG19,OUT018,4304.92964
4832,FDS51,OUT013,554.67798
4833,NCO14,OUT046,466.6592200000001
4834,FDC38,OUT046,2672.78752
4835,FDN15,OUT046,1205.098
4836,NCH42,OUT013,4180.35846
4837,FDQ22,OUT046,700.7545
4838,FDC05,OUT013,3141.77704
4839,FDZ31,OUT013,3113.4139600000003
4840,DRJ23,OUT049,2884.0458599999997
4841,FDC52,OUT035,2664.2652800000005
4842,DRD12,OUT010,171.31034
4843,FDV55,OUT017,2812.4723599999998
4844,FDD32,OUT046,1669.95956
4845,FDR01,OUT049,2831.24792
4846,FDY08,OUT019,418.25556000000006
4847,FDQ45,OUT045,3729.8781799999997
4848,DRN11,OUT027,3841.06678
4849,NCS05,OUT018,1357.6327800000001
4850,FDY32,OUT035,2679.11262
4851,NCD31,OUT045,2984.31534
4852,NCE06,OUT049,2515.9250399999996
4853,NCP14,OUT046,1577.34678
4854,NCF18,OUT019,388.56088
4855,FDF14,OUT018,2596.62
4856,FDB22,OUT017,2303.9343199999994
4857,NCH54,OUT049,2613.06526
4858,FDU27,OUT035,815.0723599999999
4859,FDS58,OUT027,3884.4103599999994
4860,NCU29,OUT035,2829.71658
4861,FDJ57,OUT013,3906.31518
4862,FDL56,OUT049,1229.0668
4863,FDH60,OUT035,3872.3593799999994
4864,FDN24,OUT018,677.4515
4865,FDD02,OUT017,3032.6524200000003
4866,FDP15,OUT017,3103.75986
4867,FDB28,OUT027,5225.731040000001
4868,DRC49,OUT045,2581.10686
4869,NCG30,OUT018,2158.8565000000003
4870,FDJ14,OUT049,880.91998
4871,FDL52,OUT045,683.5102800000001
4872,NCG19,OUT027,6965.66618
4873,NCN41,OUT035,2106.05856
4874,FDW22,OUT013,4090.80836
4875,FDI02,OUT013,1992.8059800000003
4876,FDV51,OUT045,2098.3352800000002
4877,FDV48,OUT046,857.3506600000001
4878,NCL17,OUT019,333.03315999999995
4879,FDP46,OUT045,1566.8271399999999
4880,FDU10,OUT045,396.21758
4881,FDT37,OUT010,608.2083
4882,FDI27,OUT035,773.5930199999999
4883,FDN51,OUT046,5491.1855
4884,FDW07,OUT035,905.1551
4885,FDN45,OUT049,3053.55854
4886,DRN37,OUT027,5514.55508
4887,DRF48,OUT049,3259.95654
4888,FDP38,OUT019,200.93844
4889,NCX18,OUT027,3584.4674600000008
4890,FDK45,OUT018,1524.61542
4891,FDZ37,OUT049,1283.86214
4892,FDS50,OUT018,2946.09842
4893,NCR54,OUT018,2459.73152
4894,NCS17,OUT035,1286.7916600000003
4895,FDV31,OUT046,2060.9839
4896,DRE27,OUT017,1776.5541400000002
4897,FDN60,OUT013,3086.04958
4898,FDK26,OUT013,3343.8473399999993
4899,FDX37,OUT018,975.1972599999999
4900,FDW31,OUT046,2692.6283599999997
4901,FDX26,OUT018,2928.1884000000005
4902,DRL49,OUT019,359.59857999999997
4903,FDU49,OUT017,1895.93208
4904,FDY58,OUT046,4500.608259999999
4905,FDN03,OUT045,3830.0144999999998
4906,NCV06,OUT010,535.03688
4907,FDH53,OUT045,1414.42552
4908,FDG31,OUT018,760.94282
4909,NCC06,OUT045,1615.1642200000001
4910,FDS13,OUT049,4938.77124
4911,FDP16,OUT035,3601.3787800000005
4912,FDA35,OUT013,2818.5977199999998
4913,DRP47,OUT018,4363.58662
4914,FDY28,OUT010,410.53228
4915,FDY20,OUT035,1184.2584599999998
4916,NCH30,OUT017,1432.26896
4917,NCR29,OUT019,146.00993999999997
4918,NCP05,OUT013,2800.55454
4919,NCF30,OUT019,271.64639999999997
4920,FDA08,OUT035,2694.292859999999
4921,FDN51,OUT027,6790.56078
4922,FDH12,OUT046,1735.8071799999998
4923,FDY39,OUT017,3539.32622
4924,NCO53,OUT045,3356.76386
4925,FDB40,OUT046,2541.6915
4926,FDH02,OUT049,867.4708199999999
4927,FDY11,OUT027,1640.5312
4928,FDQ09,OUT019,255.06797999999995
4929,FDP16,OUT013,3462.0934199999997
4930,NCF55,OUT018,327.2407
4931,FDY09,OUT027,4109.38418
4932,FDY39,OUT045,3659.96918
4933,NCU53,OUT049,2131.2257999999997
4934,NCT41,OUT049,2507.53596
4935,FDJ45,OUT046,552.0147799999999
4936,FDR28,OUT013,1993.33862
4937,FDN08,OUT013,1700.51978
4938,FDJ07,OUT049,1701.119
4939,FDZ09,OUT027,3570.885140000001
4940,FDQ14,OUT017,2310.6589
4941,FDY12,OUT027,1380.0702399999998
4942,FDK57,OUT046,2044.87154
4943,FDD20,OUT049,2220.3764200000005
4944,FDS36,OUT018,1934.88138
4945,FDI40,OUT049,1922.29776
4946,FDJ40,OUT045,1938.94276
4947,FDE08,OUT013,2715.1324
4948,DRK01,OUT013,1062.88312
4949,FDC58,OUT049,679.4489
4950,FDE50,OUT046,2994.0360200000005
